Unit price,Quantity,Tax 5%,Total,Date,cogs,gross margin percentage,gross income,Rating,Hour,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet
0.47630173,0.5555556,0.34269744,0.34269744,2019-01-19,0.34269744,0.0,0.34269744,0.96666664,17,True,False,False,False,False,True,False,False,False,False,False,True,False
0.108032934,0.7777778,0.16528511,0.16528511,2019-01-18,0.16528511,0.0,0.16528511,0.78333336,12,True,False,False,False,True,True,False,True,False,False,False,False,True
0.26435247,0.8888889,0.3284393,0.3284393,2019-03-21,0.3284393,0.0,0.3284393,0.8,16,False,False,False,True,False,True,False,False,False,True,False,False,True
0.13451268,0.7777778,0.18652728,0.18652728,2019-03-03,0.18652728,0.0,0.18652728,0.93333334,17,False,False,False,True,False,True,False,True,False,False,False,True,False
0.1382955,0.6666667,0.16444837,0.16444837,2019-02-13,0.16444837,0.0,0.16444837,0.13333334,10,False,True,True,False,True,False,True,False,False,False,False,True,False
0.70983535,0.5555556,0.48320374,0.48320374,2019-03-23,0.48320374,0.0,0.48320374,0.06666667,19,False,False,False,True,True,True,False,True,False,False,False,False,True
0.85358256,0.22222222,0.27917174,0.27917174,2019-01-28,0.27917174,0.0,0.27917174,0.98333335,16,False,True,True,False,False,True,False,False,True,False,False,False,True
0.60280377,0.6666667,0.49050015,0.49050015,2019-02-09,0.49050015,0.0,0.49050015,0.28333333,10,False,True,True,False,True,True,True,False,False,False,False,False,False
0.3158656,0.7777778,0.3320094,0.3320094,2019-01-23,0.3320094,0.0,0.3320094,0.6166667,11,False,True,True,False,False,True,False,True,False,False,False,False,False
0.060302626,1.0,0.16158111,0.16158111,2019-03-23,0.16158111,0.0,0.16158111,0.6666667,10,False,False,False,True,False,True,False,False,False,False,True,False,True
0.26958168,0.7777778,0.29488024,0.29488024,2019-01-25,0.29488024,0.0,0.29488024,0.28333333,15,False,True,True,False,True,True,False,False,True,False,False,False,True
0.025144637,0.6666667,0.08502449,0.08502449,2019-03-04,0.08502449,0.0,0.08502449,0.45,11,False,False,False,True,True,False,False,False,False,False,True,True,False
0.089007564,0.22222222,0.04916716,0.04916716,2019-03-05,0.04916716,0.0,0.04916716,0.6666667,19,True,False,False,False,False,True,False,True,False,False,False,False,True
0.9391411,0.7777778,0.83200383,0.83200383,2019-03-03,0.83200383,0.0,0.83200383,0.5833333,19,True,False,False,False,False,False,False,False,False,True,False,False,True
0.40487316,0.33333334,0.19603272,0.19603272,2019-02-08,0.19603272,0.0,0.19603272,0.5,10,True,False,False,False,False,True,False,False,False,True,False,False,False
0.7119493,0.0,0.07129071,0.07129071,2019-02-10,0.07129071,0.0,0.07129071,0.98333335,12,False,False,False,True,True,True,False,False,False,True,False,False,True
0.66455275,0.33333334,0.30019078,0.30019078,2019-01-28,0.30019078,0.0,0.30019078,0.31666666,20,False,True,True,False,True,False,False,False,False,True,False,True,False
0.7449933,0.22222222,0.24650519,0.24650519,2019-02-11,0.24650519,0.0,0.24650519,0.53333336,10,True,False,False,False,True,False,False,False,False,True,False,True,False
0.70583,0.11111111,0.15270045,0.15270045,2019-01-15,0.15270045,0.0,0.15270045,0.1,13,True,False,False,False,True,False,True,False,False,False,False,False,True
0.8647085,0.8888889,0.8702487,0.8702487,2019-03-16,0.8702487,0.0,0.8702487,0.8666667,19,False,True,True,False,True,False,False,True,False,False,False,False,False
0.17211838,0.33333334,0.10267424,0.10267424,2019-01-26,0.10267424,0.0,0.10267424,0.28333333,20,True,False,False,False,True,True,False,False,False,True,False,False,True
0.25178015,0.44444445,0.17112002,0.17112002,2019-03-19,0.17112002,0.0,0.17112002,0.98333335,11,False,False,False,True,True,True,False,False,False,False,False,True,False
0.71439695,0.0,0.07153615,0.07153615,2019-01-13,0.07153615,0.0,0.07153615,0.16666667,19,False,True,True,False,False,False,True,False,False,False,False,False,False
0.37405428,0.11111111,0.08616246,0.08616246,2019-03-26,0.08616246,0.0,0.08616246,0.15,18,False,True,True,False,False,True,False,False,True,False,False,False,False
0.16922563,0.0,0.016868787,0.016868787,2019-03-23,0.016868787,0.0,0.016868787,0.35,10,False,False,False,True,True,False,False,False,False,True,False,False,True
0.34957722,0.33333334,0.17385338,0.17385338,2019-03-12,0.17385338,0.0,0.17385338,0.7,19,False,True,True,False,True,True,False,False,True,False,False,True,False
0.6821317,0.44444445,0.38688877,0.38688877,2019-02-17,0.38688877,0.0,0.38688877,0.25,19,False,True,True,False,False,False,False,True,False,False,False,True,False
0.100912325,0.5555556,0.11684313,0.11684313,2019-01-29,0.11684313,0.0,0.11684313,0.46666667,10,False,True,True,False,False,False,False,False,False,False,True,True,False
0.5274811,0.33333334,0.24521102,0.24521102,2019-03-15,0.24521102,0.0,0.24521102,0.43333334,11,True,False,False,False,False,False,False,False,False,False,False,False,False
0.5710948,0.6666667,0.46824273,0.46824273,2019-01-14,0.46824273,0.0,0.46824273,0.96666664,10,False,True,True,False,True,True,False,False,False,False,False,False,False
0.17601246,1.0,0.2776098,0.2776098,2019-02-06,0.2776098,0.0,0.2776098,0.78333336,14,True,False,False,False,False,True,False,False,True,False,False,False,True
0.08555852,0.44444445,0.08778017,0.08778017,2019-02-15,0.08778017,0.0,0.08778017,0.23333333,12,True,False,False,False,False,True,False,False,False,True,False,True,False
0.144081,0.8888889,0.21989669,0.21989669,2019-01-03,0.21989669,0.0,0.21989669,0.65,12,False,False,False,True,True,False,False,False,True,False,False,False,True
0.62939477,0.8888889,0.6578827,0.6578827,2019-01-04,0.6578827,0.0,0.6578827,0.95,18,False,True,True,False,False,False,False,False,False,False,False,True,False
0.2052737,1.0,0.30695167,0.30695167,2019-03-18,0.30695167,0.0,0.30695167,0.6333333,17,False,True,True,False,False,False,False,False,False,True,False,False,True
0.22574544,0.22222222,0.090301566,0.090301566,2019-03-28,0.090301566,0.0,0.090301566,0.18333334,13,True,False,False,False,True,False,True,False,False,False,False,False,True
0.99744105,0.8888889,0.99003714,0.99003714,2019-03-02,0.99003714,0.0,0.99003714,0.41666666,19,True,False,False,False,True,False,False,False,False,False,False,True,False
0.17968403,0.8888889,0.25202772,0.25202772,2019-01-25,0.25202772,0.0,0.25202772,0.31666666,20,False,False,False,True,True,True,False,False,False,False,False,False,True
0.92545617,0.8888889,0.92507225,0.92507225,2019-01-16,0.92507225,0.0,0.92507225,0.8,18,False,True,True,False,True,False,False,True,False,False,False,False,False
0.9154428,0.44444445,0.5038658,0.5038658,2019-03-20,0.5038658,0.0,0.5038658,0.15,19,True,False,False,False,True,True,False,False,False,True,False,False,True
0.40431687,0.22222222,0.14402062,0.14402062,2019-01-04,0.14402062,0.0,0.14402062,0.06666667,13,True,False,False,False,True,True,False,False,False,False,True,True,False
0.21728972,0.6666667,0.21989669,0.21989669,2019-03-11,0.21989669,0.0,0.21989669,0.41666666,15,True,False,False,False,False,False,False,False,False,False,True,False,False
0.091232754,0.0,0.0090480065,0.0090480065,2019-03-22,0.0090480065,0.0,0.0090480065,0.71666664,15,False,False,False,True,True,True,False,False,False,True,False,True,False
0.16344014,0.44444445,0.12682828,0.12682828,2019-03-24,0.12682828,0.0,0.12682828,0.75,18,True,False,False,False,True,False,False,False,False,False,True,False,False
0.94080997,0.22222222,0.30541208,0.30541208,2019-02-21,0.30541208,0.0,0.30541208,0.25,16,False,False,False,True,False,False,False,False,False,False,False,False,False
0.9433689,0.7777778,0.83539546,0.83539546,2019-02-12,0.83539546,0.0,0.83539546,0.78333336,12,True,False,False,False,True,True,True,False,False,False,False,False,True
0.5258122,0.22222222,0.18056966,0.18056966,2019-03-10,0.18056966,0.0,0.18056966,0.65,18,True,False,False,False,True,False,False,True,False,False,False,True,False
0.3924121,0.5555556,0.29222497,0.29222497,2019-01-31,0.29222497,0.0,0.29222497,0.35,13,True,False,False,False,True,True,False,False,False,False,False,False,True
0.5785492,0.6666667,0.47347516,0.47347516,2019-03-06,0.47347516,0.0,0.47347516,0.23333333,13,True,False,False,False,True,True,False,True,False,False,False,False,True
0.019247886,0.44444445,0.054533485,0.054533485,2019-02-17,0.054533485,0.0,0.054533485,0.9,18,False,True,True,False,True,True,False,False,False,False,False,False,False
0.027369827,0.0,0.0026441154,0.0026441154,2019-02-21,0.0026441154,0.0,0.0026441154,0.7,12,False,True,True,False,False,False,True,False,False,False,False,False,False
0.3690476,0.11111111,0.08515837,0.08515837,2019-03-20,0.08515837,0.0,0.08515837,0.36666667,15,False,False,False,True,True,True,False,True,False,False,False,False,False
0.8575879,0.11111111,0.18313567,0.18313567,2019-01-11,0.18313567,0.0,0.18313567,0.95,14,False,True,True,False,False,False,False,False,False,False,True,True,False
0.6596573,0.8888889,0.6851941,0.6851941,2019-01-26,0.6851941,0.0,0.6851941,0.0,19,True,False,False,False,False,True,False,False,True,False,False,False,True
0.30017802,0.33333334,0.15403925,0.15403925,2019-01-31,0.15403925,0.0,0.15403925,0.95,16,False,True,True,False,False,True,False,False,False,False,False,False,True
0.8969737,0.5555556,0.59579617,0.59579617,2019-02-26,0.59579617,0.0,0.59579617,0.21666667,10,True,False,False,False,False,False,False,False,False,False,False,False,False
0.59345794,0.7777778,0.55469525,0.55469525,2019-03-11,0.55469525,0.0,0.55469525,0.56666666,12,False,False,False,True,True,False,False,False,False,True,False,False,True
0.79316866,0.11111111,0.17021632,0.17021632,2019-01-26,0.17021632,0.0,0.17021632,0.41666666,19,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0056742323,0.22222222,0.024098268,0.024098268,2019-03-12,0.024098268,0.0,0.024098268,0.78333336,13,True,False,False,False,False,False,False,False,False,False,False,True,False
0.82343125,0.8888889,0.8329968,0.8329968,2019-02-11,0.8329968,0.0,0.8329968,0.6666667,10,True,False,False,False,True,False,False,False,True,False,False,False,False
0.7091678,0.33333334,0.31808597,0.31808597,2019-02-21,0.31808597,0.0,0.31808597,0.45,18,True,False,False,False,False,True,True,False,False,False,False,False,False
0.4657321,1.0,0.5681278,0.5681278,2019-03-09,0.5681278,0.0,0.5681278,0.41666666,18,False,False,False,True,False,True,False,False,True,False,False,False,True
0.924121,0.11111111,0.19647898,0.19647898,2019-01-20,0.19647898,0.0,0.19647898,0.016666668,18,False,False,False,True,True,False,False,False,False,False,True,False,True
0.08155318,0.44444445,0.08577198,0.08577198,2019-01-28,0.08577198,0.0,0.08577198,0.15,15,False,True,True,False,True,True,False,False,True,False,False,True,False
0.37983978,0.44444445,0.23532628,0.23532628,2019-03-05,0.23532628,0.0,0.23532628,0.76666665,17,False,True,True,False,False,False,True,False,False,False,False,True,False
0.03493547,0.44444445,0.062398892,0.062398892,2019-03-02,0.062398892,0.0,0.062398892,0.05,19,True,False,False,False,False,False,False,False,False,False,False,False,False
0.8857365,0.0,0.08871733,0.08871733,2019-01-11,0.08871733,0.0,0.08871733,0.15,11,False,False,False,True,True,True,True,False,False,False,False,False,True
0.16533156,0.8888889,0.2390749,0.2390749,2019-01-11,0.2390749,0.0,0.2390749,0.26666668,16,False,False,False,True,True,True,False,True,False,False,False,True,False
0.5528482,0.11111111,0.12201979,0.12201979,2019-03-11,0.12201979,0.0,0.12201979,0.3,12,False,False,False,True,True,True,False,False,True,False,False,True,False
0.9247886,0.11111111,0.19661285,0.19661285,2019-02-28,0.19661285,0.0,0.19661285,0.33333334,18,False,True,True,False,False,True,True,False,False,False,False,True,False
0.58489096,0.33333334,0.26823825,0.26823825,2019-01-05,0.26823825,0.0,0.26823825,0.033333335,11,False,False,False,True,False,True,False,False,False,True,False,False,False
0.932243,0.7777778,0.82647014,0.82647014,2019-02-02,0.82647014,0.0,0.82647014,0.71666664,18,True,False,False,False,True,True,False,False,False,True,False,True,False
0.41733423,0.7777778,0.413408,0.413408,2019-01-01,0.413408,0.0,0.413408,0.28333333,14,False,False,False,True,False,True,False,False,False,True,False,False,False
0.79350245,0.22222222,0.26109803,0.26109803,2019-02-09,0.26109803,0.0,0.26109803,0.13333334,19,True,False,False,False,False,False,False,False,False,False,False,False,False
0.08744993,0.44444445,0.08872848,0.08872848,2019-01-23,0.08872848,0.0,0.08872848,0.46666667,14,False,False,False,True,False,True,True,False,False,False,False,False,True
0.75255895,0.33333334,0.3354903,0.3354903,2019-01-07,0.3354903,0.0,0.3354903,0.8,16,False,False,False,True,False,True,False,False,False,False,False,True,False
0.7007121,0.6666667,0.55922484,0.55922484,2019-01-14,0.55922484,0.0,0.55922484,0.033333335,19,True,False,False,False,True,True,False,True,False,False,False,True,False
0.40576324,0.8888889,0.45605972,0.45605972,2019-02-02,0.45605972,0.0,0.45605972,0.4,15,True,False,False,False,False,True,False,True,False,False,False,False,True
0.27937248,1.0,0.38125467,0.38125467,2019-03-17,0.38125467,0.0,0.38125467,0.73333335,19,False,True,True,False,False,True,True,False,False,False,False,True,False
0.047952827,0.11111111,0.020762442,0.020762442,2019-03-02,0.020762442,0.0,0.020762442,0.53333336,19,False,True,True,False,True,False,False,False,False,False,True,True,False
0.15209168,0.33333334,0.094641484,0.094641484,2019-03-16,0.094641484,0.0,0.094641484,0.2,11,False,False,False,True,True,True,False,False,False,True,False,False,False
0.54316866,0.7777778,0.514353,0.514353,2019-01-06,0.514353,0.0,0.514353,0.81666666,11,False,False,False,True,False,True,False,False,False,True,False,False,False
0.25077882,0.33333334,0.13422512,0.13422512,2019-01-29,0.13422512,0.0,0.13422512,0.8333333,14,True,False,False,False,False,True,True,False,False,False,False,False,False
0.62605697,0.0,0.06267781,0.06267781,2019-01-31,0.06267781,0.0,0.06267781,0.95,10,False,False,False,True,False,True,False,False,False,False,False,True,False
0.17612372,0.5555556,0.16209432,0.16209432,2019-02-05,0.16209432,0.0,0.16209432,0.78333336,10,False,False,False,True,False,True,False,False,False,True,False,False,True
0.24666221,0.33333334,0.13257395,0.13257395,2019-02-13,0.13257395,0.0,0.13257395,0.41666666,12,False,False,False,True,False,True,False,False,False,False,False,False,True
0.6214953,0.33333334,0.28292036,0.28292036,2019-02-07,0.28292036,0.0,0.28292036,0.48333332,13,False,True,True,False,False,True,False,False,False,False,False,True,False
0.7229639,0.8888889,0.74232703,0.74232703,2019-03-19,0.74232703,0.0,0.74232703,0.36666667,13,False,False,False,True,True,False,False,False,False,False,False,False,True
0.07087228,0.33333334,0.062064197,0.062064197,2019-03-07,0.062064197,0.0,0.062064197,0.26666668,14,False,True,True,False,True,False,True,False,False,False,False,False,True
0.3139742,0.33333334,0.15957293,0.15957293,2019-03-13,0.15957293,0.0,0.15957293,0.28333333,19,True,False,False,False,False,False,True,False,False,False,False,False,False
0.1352915,1.0,0.23677664,0.23677664,2019-02-09,0.23677664,0.0,0.23677664,0.033333335,11,False,False,False,True,False,False,False,False,False,False,True,False,False
0.4936582,0.0,0.049401447,0.049401447,2019-02-26,0.049401447,0.0,0.049401447,0.65,19,True,False,False,False,True,True,False,False,False,False,True,False,True
0.98264354,0.6666667,0.7571207,0.7571207,2019-03-12,0.7571207,0.0,0.7571207,0.78333336,12,False,False,False,True,False,False,False,False,False,False,True,True,False
0.28248775,0.33333334,0.14694364,0.14694364,2019-03-14,0.14694364,0.0,0.14694364,0.48333332,17,False,True,True,False,True,True,False,False,False,True,False,True,False
0.71784604,1.0,0.8209365,0.8209365,2019-01-08,0.8209365,0.0,0.8209365,0.9166667,20,True,False,False,False,False,False,False,True,False,False,False,False,False
0.6748999,0.33333334,0.30434105,0.30434105,2019-01-05,0.30434105,0.0,0.30434105,0.06666667,16,False,False,False,True,False,True,False,False,False,True,False,True,False
0.28326657,1.0,0.3851595,0.3851595,2019-01-04,0.3851595,0.0,0.3851595,0.5,13,False,False,False,True,False,False,False,False,False,True,False,False,True
0.63807297,0.44444445,0.36479867,0.36479867,2019-03-06,0.36479867,0.0,0.36479867,0.38333333,18,True,False,False,False,True,False,False,False,False,False,True,False,True
0.12283044,0.11111111,0.035779234,0.035779234,2019-01-03,0.035779234,0.0,0.035779234,0.95,19,False,True,True,False,False,False,False,False,True,False,False,False,False
0.12750334,0.8888889,0.20493568,0.20493568,2019-01-07,0.20493568,0.0,0.20493568,0.8,11,False,False,False,True,False,False,False,False,False,True,False,True,False
0.021695593,0.11111111,0.015496525,0.015496525,2019-01-27,0.015496525,0.0,0.015496525,0.18333334,15,False,False,False,True,True,False,False,False,False,True,False,False,False
0.9972185,0.5555556,0.6561088,0.6561088,2019-02-26,0.6561088,0.0,0.6561088,0.65,16,True,False,False,False,True,False,False,False,True,False,False,False,True
0.42156208,0.6666667,0.36328137,0.36328137,2019-01-07,0.36328137,0.0,0.36328137,0.36666667,20,True,False,False,False,True,True,True,False,False,False,False,False,False
0.1306186,1.0,0.23209086,0.23209086,2019-01-07,0.23209086,0.0,0.23209086,0.51666665,17,False,True,True,False,False,False,False,False,False,True,False,False,False
0.9494882,0.33333334,0.41447905,0.41447905,2019-02-02,0.41447905,0.0,0.41447905,0.4,13,False,True,True,False,True,False,True,False,False,False,False,False,True
0.6776813,1.0,0.78066117,0.78066117,2019-03-20,0.78066117,0.0,0.78066117,0.28333333,16,False,True,True,False,False,True,True,False,False,False,False,False,False
0.3776146,1.0,0.4797675,0.4797675,2019-03-20,0.4797675,0.0,0.4797675,0.93333334,19,False,False,False,True,False,True,False,False,False,False,True,True,False
0.6662216,0.7777778,0.6130666,0.6130666,2019-02-15,0.6130666,0.0,0.6130666,0.4,17,False,False,False,True,True,False,False,False,False,True,False,True,False
0.29951045,0.0,0.029933171,0.029933171,2019-03-06,0.029933171,0.0,0.029933171,0.65,13,False,True,True,False,True,True,False,False,False,True,False,True,False
0.058522474,0.0,0.0057679648,0.0057679648,2019-01-06,0.0057679648,0.0,0.0057679648,0.41666666,11,False,False,False,True,True,False,False,False,False,False,True,False,False
0.99855363,0.5555556,0.6569121,0.6569121,2019-03-04,0.6569121,0.0,0.6569121,0.75,15,False,False,False,True,False,True,False,False,True,False,False,False,True
0.4182243,0.33333334,0.20138788,0.20138788,2019-03-12,0.20138788,0.0,0.20138788,0.85,14,False,False,False,True,False,False,False,False,True,False,False,False,False
0.62972856,0.44444445,0.36061496,0.36061496,2019-02-20,0.36061496,0.0,0.36061496,0.6,18,True,False,False,False,True,True,False,False,True,False,False,False,False
0.72073877,0.0,0.07217208,0.07217208,2019-03-24,0.07217208,0.0,0.07217208,0.48333332,14,False,True,True,False,False,True,False,False,False,True,False,False,False
0.15209168,0.8888889,0.22712617,0.22712617,2019-01-31,0.22712617,0.0,0.22712617,0.9166667,12,False,True,True,False,True,False,False,False,False,False,True,False,False
0.4275701,0.6666667,0.36749858,0.36749858,2019-01-25,0.36749858,0.0,0.36749858,0.2,13,True,False,False,False,True,False,False,True,False,False,False,True,False
0.9434802,0.6666667,0.7296308,0.7296308,2019-02-03,0.7296308,0.0,0.7296308,0.033333335,14,False,False,False,True,False,False,False,False,False,True,False,False,False
0.33622608,1.0,0.43826494,0.43826494,2019-01-24,0.43826494,0.0,0.43826494,0.5,17,True,False,False,False,False,True,False,False,False,False,False,True,False
0.19770806,0.6666667,0.20615175,0.20615175,2019-03-14,0.20615175,0.0,0.20615175,0.33333334,17,False,True,True,False,True,True,False,False,False,False,False,False,True
0.5829995,0.0,0.0583602,0.0583602,2019-02-18,0.0583602,0.0,0.0583602,0.11666667,20,False,False,False,True,False,False,False,False,False,False,False,False,False
0.29238984,0.11111111,0.06978457,0.06978457,2019-01-21,0.06978457,0.0,0.06978457,0.51666665,10,False,False,False,True,False,False,False,True,False,False,False,False,False
0.08934134,1.0,0.19069986,0.19069986,2019-03-13,0.19069986,0.0,0.19069986,0.31666666,11,True,False,False,False,True,True,False,False,True,False,False,False,True
0.46550956,0.44444445,0.27827922,0.27827922,2019-03-03,0.27827922,0.0,0.27827922,0.5833333,13,False,True,True,False,False,False,False,False,False,False,False,False,False
0.20872274,0.33333334,0.11735633,0.11735633,2019-03-29,0.11735633,0.0,0.11735633,0.4,14,False,True,True,False,True,True,False,False,False,False,False,False,False
0.7599021,0.5555556,0.5133266,0.5133266,2019-01-10,0.5133266,0.0,0.5133266,0.3,14,False,False,False,True,False,True,False,False,False,True,False,False,True
0.55551845,0.33333334,0.25645688,0.25645688,2019-01-25,0.25645688,0.0,0.25645688,0.083333336,15,False,False,False,True,False,True,False,False,False,True,False,False,False
0.8737205,0.0,0.08751241,0.08751241,2019-01-19,0.08751241,0.0,0.08751241,0.6166667,10,False,True,True,False,False,False,False,False,False,True,False,False,False
0.99844235,0.11111111,0.2113842,0.2113842,2019-01-02,0.2113842,0.0,0.2113842,0.45,18,False,True,True,False,True,True,True,False,False,False,False,True,False
0.3218736,0.0,0.03217565,0.03217565,2019-03-12,0.03217565,0.0,0.03217565,0.11666667,16,True,False,False,False,False,True,False,False,True,False,False,True,False
0.42868268,0.0,0.04288599,0.04288599,2019-02-25,0.04288599,0.0,0.04288599,0.06666667,15,False,True,True,False,True,True,False,True,False,False,False,False,False
0.45738763,0.33333334,0.21709639,0.21709639,2019-03-18,0.21709639,0.0,0.21709639,0.11666667,17,False,False,False,True,True,False,False,False,False,False,False,True,False
0.054294616,0.7777778,0.122175984,0.122175984,2019-02-23,0.122175984,0.0,0.122175984,0.76666665,12,True,False,False,False,True,False,False,False,False,False,False,False,False
0.69114375,0.6666667,0.55250853,0.55250853,2019-03-26,0.55250853,0.0,0.55250853,0.05,20,False,False,False,True,False,True,False,False,False,False,False,False,True
0.33544725,0.6666667,0.3028349,0.3028349,2019-03-30,0.3028349,0.0,0.3028349,0.93333334,13,False,False,False,True,True,False,False,False,False,False,True,False,False
0.8757232,0.7777778,0.7811297,0.7811297,2019-02-17,0.7811297,0.0,0.7811297,0.016666668,17,False,False,False,True,False,False,False,False,False,True,False,False,False
0.18246551,0.22222222,0.0772818,0.0772818,2019-03-21,0.0772818,0.0,0.0772818,0.11666667,10,False,False,False,True,False,False,False,False,False,False,False,False,True
0.7991767,0.11111111,0.17142124,0.17142124,2019-03-05,0.17142124,0.0,0.17142124,0.6333333,17,False,False,False,True,True,False,True,False,False,False,False,False,False
0.7771473,0.5555556,0.5237022,0.5237022,2019-01-31,0.5237022,0.0,0.5237022,0.25,14,True,False,False,False,False,True,False,False,False,False,True,False,False
0.6592123,0.11111111,0.14335123,0.14335123,2019-02-05,0.14335123,0.0,0.14335123,0.95,19,False,True,True,False,False,True,True,False,False,False,False,False,True
0.046172675,0.44444445,0.06803298,0.06803298,2019-02-01,0.06803298,0.0,0.06803298,0.06666667,10,False,False,False,True,False,False,False,True,False,False,False,True,False
0.060858924,0.8888889,0.14479043,0.14479043,2019-03-07,0.14479043,0.0,0.14479043,0.16666667,13,False,False,False,True,False,False,False,False,True,False,False,False,False
0.7571206,1.0,0.8603193,0.8603193,2019-02-10,0.8603193,0.0,0.8603193,0.06666667,20,False,True,True,False,False,False,False,False,False,False,False,False,False
0.9934357,0.11111111,0.2103801,0.2103801,2019-02-14,0.2103801,0.0,0.2103801,0.2,17,False,True,True,False,False,True,False,True,False,False,False,False,False
0.122385405,0.22222222,0.059208103,0.059208103,2019-02-09,0.059208103,0.0,0.059208103,0.55,10,False,True,True,False,False,False,False,True,False,False,False,False,False
0.71996,0.44444445,0.405855,0.405855,2019-01-10,0.405855,0.0,0.405855,0.15,11,False,True,True,False,False,True,False,False,False,False,False,False,False
0.21795727,0.6666667,0.22036527,0.22036527,2019-03-11,0.22036527,0.0,0.22036527,0.68333334,18,False,True,True,False,False,False,False,False,True,False,False,True,False
0.3781709,0.33333334,0.18532237,0.18532237,2019-02-18,0.18532237,0.0,0.18532237,0.73333335,16,False,True,True,False,False,True,False,False,True,False,False,False,True
0.1429684,0.8888889,0.21889259,0.21889259,2019-02-26,0.21889259,0.0,0.21889259,0.25,20,False,True,True,False,True,False,False,True,False,False,False,False,False
0.32643524,0.0,0.03263307,0.03263307,2019-01-18,0.03263307,0.0,0.03263307,0.73333335,15,False,True,True,False,True,False,False,False,True,False,False,False,False
0.057632398,0.5555556,0.09080361,0.09080361,2019-02-15,0.09080361,0.0,0.09080361,0.96666664,18,False,False,False,True,True,True,False,False,True,False,False,False,True
0.5751001,0.44444445,0.3332255,0.3332255,2019-03-08,0.3332255,0.0,0.3332255,0.45,13,False,False,False,True,True,False,True,False,False,False,False,False,False
0.12728082,0.5555556,0.13270782,0.13270782,2019-01-17,0.13270782,0.0,0.13270782,0.9,12,False,False,False,True,True,True,False,False,False,True,False,True,False
0.9753004,0.33333334,0.42483237,0.42483237,2019-03-12,0.42483237,0.0,0.42483237,0.4,19,True,False,False,False,True,True,False,False,False,False,True,False,True
0.99799734,0.44444445,0.5452568,0.5452568,2019-03-09,0.5452568,0.0,0.5452568,0.23333333,19,False,False,False,True,False,True,False,True,False,False,False,False,False
0.9365821,0.33333334,0.40930238,0.40930238,2019-03-12,0.40930238,0.0,0.40930238,0.76666665,16,False,True,True,False,False,True,False,True,False,False,False,False,False
0.45672008,0.33333334,0.21682863,0.21682863,2019-01-25,0.21682863,0.0,0.21682863,0.0,10,True,False,False,False,False,True,False,False,True,False,False,True,False
0.29238984,0.33333334,0.1509154,0.1509154,2019-03-25,0.1509154,0.0,0.1509154,0.6,13,False,False,False,True,False,True,False,False,False,False,False,False,False
0.13284379,0.8888889,0.20975533,0.20975533,2019-02-07,0.20975533,0.0,0.20975533,0.46666667,18,True,False,False,False,True,True,False,False,False,True,False,False,False
0.2538941,0.22222222,0.09876943,0.09876943,2019-02-17,0.09876943,0.0,0.09876943,0.85,17,False,False,False,True,True,True,False,True,False,False,False,True,False
0.7447708,0.44444445,0.4182946,0.4182946,2019-02-03,0.4182946,0.0,0.4182946,0.25,15,False,False,False,True,True,True,True,False,False,False,False,False,False
0.14908767,0.11111111,0.04104515,0.04104515,2019-03-14,0.04104515,0.0,0.04104515,0.65,11,False,False,False,True,False,True,False,True,False,False,False,True,False
0.05140187,0.44444445,0.07065478,0.07065478,2019-03-24,0.07065478,0.0,0.07065478,0.75,13,False,True,True,False,False,True,False,False,False,False,True,False,True
0.20438363,0.44444445,0.14735644,0.14735644,2019-03-21,0.14735644,0.0,0.14735644,0.85,10,False,False,False,True,False,False,False,False,False,False,False,True,False
0.7378727,0.8888889,0.7557819,0.7557819,2019-03-19,0.7557819,0.0,0.7557819,0.5833333,15,False,False,False,True,True,True,True,False,False,False,False,False,True
0.53259903,0.5555556,0.37656888,0.37656888,2019-02-24,0.37656888,0.0,0.37656888,0.2,13,True,False,False,False,True,False,False,False,False,False,True,False,False
0.41800177,0.22222222,0.1481374,0.1481374,2019-03-28,0.1481374,0.0,0.1481374,0.9166667,12,False,True,True,False,True,False,False,False,False,False,False,True,False
0.36426347,0.8888889,0.418607,0.418607,2019-02-05,0.418607,0.0,0.418607,0.81666666,15,True,False,False,False,False,False,False,True,False,False,False,True,False
0.4228972,0.22222222,0.14961007,0.14961007,2019-02-10,0.14961007,0.0,0.14961007,0.6333333,18,True,False,False,False,False,True,False,False,False,False,False,True,False
0.51056963,0.6666667,0.42575836,0.42575836,2019-03-05,0.42575836,0.0,0.42575836,0.81666666,19,True,False,False,False,False,False,False,False,True,False,False,False,True
0.7434357,0.6666667,0.5892138,0.5892138,2019-02-15,0.5892138,0.0,0.5892138,0.6166667,20,True,False,False,False,False,False,False,False,True,False,False,False,False
0.96740097,0.44444445,0.52991647,0.52991647,2019-01-30,0.52991647,0.0,0.52991647,0.8833333,16,False,True,True,False,True,False,False,True,False,False,False,False,True
0.38462394,0.22222222,0.13809647,0.13809647,2019-02-14,0.13809647,0.0,0.13809647,0.36666667,15,False,False,False,True,True,True,False,False,False,False,True,False,False
0.7548954,0.8888889,0.77114457,0.77114457,2019-02-27,0.77114457,0.0,0.77114457,0.6,16,False,False,False,True,True,False,True,False,False,False,False,False,True
