age,income,credit_score,loan_status,education_Bachelor,education_High School,education_Master,education_PhD,city_Chicago,city_Houston,city_Los Angeles,city_New York
45,64613.0,665.0,1,False,False,False,True,False,False,False,True
43,42328.0,628.0,0,False,False,True,False,False,False,False,True
54,38593.0,651.0,1,False,False,False,True,True,False,False,False
43,53158.0,566.0,1,False,True,False,False,False,False,True,False
40,57687.0,614.0,0,False,False,True,False,False,True,False,False
26,45188.0,610.0,1,False,False,True,False,False,False,True,False
29,49960.0,683.0,0,False,False,True,False,False,True,False,False
18,61192.0,621.0,1,True,False,False,False,False,False,False,True
18,44597.0,622.0,1,True,False,False,False,True,False,False,False
64,54535.0,631.0,1,False,False,False,True,True,False,False,False
51,25111.0,612.0,0,False,False,True,False,False,False,True,False
49,31380.0,663.0,1,False,False,True,False,True,False,False,False
65,59083.0,668.0,0,False,True,False,False,False,False,True,False
42,30596.0,691.0,1,False,False,False,True,False,False,True,False
57,53512.0,682.0,1,False,True,False,False,False,True,False,False
62,47795.0,677.0,0,False,False,False,True,False,False,True,False
18,44532.0,633.0,0,False,False,False,True,False,True,False,False
33,37573.0,630.0,1,True,False,False,False,True,False,False,False
56,63640.0,606.0,1,True,False,False,False,False,False,True,False
22,75948.0,605.0,0,False,True,False,False,False,False,True,False
39,54502.0,649.4025223331581,0,False,False,False,True,False,False,False,True
46,54837.0,614.0,1,False,False,True,False,False,False,True,False
20,39765.0,723.0,0,True,False,False,False,False,False,True,False
29,32058.0,648.0,0,False,False,True,False,False,False,False,True
43,49403.0,725.0,0,False,True,False,False,False,False,False,True
33,35393.0,678.0,0,True,False,False,False,True,False,False,False
68,23410.0,611.0,1,True,False,False,False,False,False,True,False
54,62051.0,646.0,1,False,False,False,True,True,False,False,False
39,62782.0,566.0,1,False,True,False,False,True,False,False,False
46,37117.0,659.0,0,False,False,False,True,False,False,False,True
31,53659.0,615.0,1,True,False,False,False,False,True,False,False
45,65029.0,594.0,1,False,True,False,False,True,False,False,False
22,53075.0,726.0,0,True,False,False,False,False,True,False,False
64,32102.0,701.0,1,False,True,False,False,False,False,True,False
66,46506.0,700.0,1,True,False,False,False,False,False,False,True
47,69902.0,689.0,1,False,False,True,False,False,False,True,False
63,53705.0,588.0,1,False,False,True,False,False,False,True,False
69,58086.0,629.0,1,False,False,False,True,False,False,False,True
22,55124.0,633.0,0,False,False,True,False,False,False,True,False
29,37167.0,564.0,1,True,False,False,False,False,False,False,True
33,40687.0,622.0,0,True,False,False,False,False,True,False,False
43,55082.0,622.0,1,False,False,True,False,False,False,True,False
43,62253.0,656.0,1,False,False,False,True,False,False,False,True
65,66498.0,776.0,1,False,False,True,False,True,False,False,False
38,37128.0,648.0,1,False,True,False,False,False,False,True,False
56,56496.0,656.0,1,False,True,False,False,False,True,False,False
53,67805.0,637.0,0,False,True,False,False,False,False,False,True
50,35193.0,649.4025223331581,1,False,False,True,False,False,False,True,False
47,72301.0,596.0,1,False,False,True,False,False,False,True,False
54,74584.0,744.0,1,False,False,True,False,False,False,True,False
40,89376.0,643.0,1,False,True,False,False,False,True,False,False
27,53464.0,630.0,0,False,False,False,True,False,False,False,True
22,53546.0,698.0,0,True,False,False,False,True,False,False,False
53,62404.0,605.0,1,False,False,True,False,True,False,False,False
51,61967.0,685.0,1,False,False,False,True,True,False,False,False
69,66895.0,720.0,0,True,False,False,False,False,False,False,True
48,61760.0,637.0,1,True,False,False,False,True,False,False,False
27,48409.0,752.0,1,False,False,True,False,False,True,False,False
36,68329.0,682.0,0,False,False,False,True,False,False,False,True
49,33931.0,682.0,1,False,False,False,True,False,False,True,False
18,50087.0,718.0,1,False,True,False,False,False,True,False,False
22,73456.0,731.0,1,False,False,False,True,False,False,True,False
62,31246.0,663.0,1,False,False,False,True,True,False,False,False
21,39837.0,689.0,1,False,False,False,True,False,True,False,False
33,60076.0,719.0,0,True,False,False,False,False,False,False,True
41,55908.0,591.0,0,False,False,True,False,False,True,False,False
33,36874.0,563.0,0,False,True,False,False,False,False,True,False
19,43757.0,647.0,1,False,False,True,False,False,False,False,True
66,32288.0,562.0,0,False,False,True,False,False,True,False,False
45,64707.0,634.0,0,False,False,False,True,False,True,False,False
49,46161.0,665.0,0,False,True,False,False,False,True,False,False
44,76882.0,636.0,0,False,False,True,False,False,True,False,False
37,51216.0,642.0,1,False,False,True,False,False,False,False,True
41,46703.0,599.0,0,False,True,False,False,False,False,True,False
29,45247.0,689.0,1,False,False,False,True,False,True,False,False
67,46337.0,596.0,1,False,False,True,False,False,False,False,True
52,51662.0,544.0,0,True,False,False,False,False,False,True,False
50,87686.0,639.0,1,False,False,True,False,False,True,False,False
50,44917.0,695.0,1,True,False,False,False,False,False,True,False
68,45404.0,653.0,0,False,False,False,True,False,False,True,False
60,50983.0,591.0,0,False,False,True,False,False,False,False,True
54,66354.0,655.0,0,False,True,False,False,False,False,True,False
29,28685.0,671.0,0,False,True,False,False,False,False,False,True
20,56826.0,654.0,0,False,False,True,False,False,True,False,False
18,37738.0,636.0,1,False,False,True,False,False,False,True,False
50,58299.0,674.0,1,False,False,False,True,False,False,True,False
57,42593.0,563.0,1,False,True,False,False,True,False,False,False
27,15438.0,605.0,0,False,False,True,False,False,True,False,False
60,55543.0,584.0,0,False,False,False,True,False,True,False,False
61,55417.0,717.0,1,False,True,False,False,True,False,False,False
46,41313.0,649.4025223331581,0,True,False,False,False,True,False,False,False
30,40424.0,659.0,0,False,False,True,False,False,False,False,True
29,30329.0,649.4025223331581,1,True,False,False,False,False,False,False,True
48,61596.0,687.0,0,True,False,False,False,False,False,True,False
63,63233.0,649.4025223331581,1,False,False,False,True,False,False,True,False
19,36814.0,678.0,0,False,False,False,True,False,False,True,False
68,41900.0,648.0,1,False,False,False,True,False,False,True,False
67,49050.0,681.0,1,False,False,True,False,False,False,False,True
52,84062.0,663.0,1,True,False,False,False,False,True,False,False
40,58176.0,696.0,0,False,False,True,False,False,False,True,False
34,35848.0,695.0,1,False,False,False,True,False,True,False,False
43,54556.0,638.0,1,True,False,False,False,False,False,True,False
25,29349.0,616.0,1,False,False,True,False,True,False,False,False
46,60769.0,630.0,1,False,False,True,False,False,False,True,False
43,75133.0,676.0,1,False,True,False,False,False,False,True,False
27,75196.0,633.0,0,False,False,True,False,False,False,True,False
43,50737.802307288934,612.0,1,False,False,False,True,False,False,False,True
51,41248.0,649.0,1,False,False,True,False,True,False,False,False
68,30486.0,705.0,0,True,False,False,False,False,False,True,False
58,28996.0,656.0,0,False,False,True,False,False,False,True,False
21,60407.0,666.0,1,True,False,False,False,True,False,False,False
67,48457.0,654.0,0,True,False,False,False,False,False,True,False
62,63638.0,553.0,0,False,True,False,False,False,True,False,False
28,71420.0,684.0,0,False,False,False,True,False,True,False,False
46,51498.0,670.0,1,True,False,False,False,False,False,False,True
53,52189.0,650.0,0,False,False,False,True,False,True,False,False
42,43035.0,703.0,1,True,False,False,False,False,False,True,False
38,44808.0,710.0,0,True,False,False,False,False,False,False,True
53,60927.0,689.0,1,False,False,False,True,False,False,False,True
27,47384.0,607.0,1,True,False,False,False,False,False,True,False
54,45214.0,609.0,0,False,False,False,True,True,False,False,False
26,49725.0,705.0,0,False,True,False,False,False,True,False,False
41,63294.0,556.0,1,False,False,False,True,False,False,False,True
52,39610.0,642.0,0,False,True,False,False,True,False,False,False
66,49002.0,671.0,0,True,False,False,False,False,False,True,False
52,53679.0,562.0,1,False,False,False,True,False,True,False,False
65,67403.0,661.0,1,True,False,False,False,False,True,False,False
53,46410.0,697.0,1,False,False,False,True,False,False,False,True
35,39232.0,575.0,0,False,True,False,False,False,True,False,False
66,50737.802307288934,732.0,0,False,False,True,False,False,True,False,False
56,65795.0,599.0,0,False,False,False,True,False,True,False,False
49,80499.0,678.0,1,False,True,False,False,False,True,False,False
41,30293.0,645.0,1,True,False,False,False,False,False,True,False
40,33570.0,653.0,1,True,False,False,False,True,False,False,False
49,47468.0,585.0,0,False,False,True,False,False,False,True,False
54,51664.0,713.0,1,False,True,False,False,False,False,True,False
29,61804.0,666.0,0,True,False,False,False,False,False,False,True
66,36633.0,731.0,0,False,False,False,True,False,True,False,False
30,34053.0,587.0,1,False,True,False,False,False,False,True,False
40,52071.0,640.0,0,True,False,False,False,False,True,False,False
42,50737.802307288934,660.0,1,False,True,False,False,False,False,True,False
52,63900.0,653.0,1,False,False,False,True,False,False,True,False
58,57310.0,683.0,1,True,False,False,False,False,False,False,True
47,58330.0,640.0,1,False,False,True,False,True,False,False,False
34,48432.0,756.0,1,False,False,True,False,True,False,False,False
66,85333.0,651.0,1,False,True,False,False,False,False,True,False
65,59162.0,654.0,1,True,False,False,False,False,True,False,False
42,30954.0,713.0,1,False,False,False,True,False,True,False,False
39,33897.0,603.0,1,True,False,False,False,False,False,True,False
30,40889.0,600.0,1,False,True,False,False,True,False,False,False
36,74439.0,607.0,0,True,False,False,False,False,False,False,True
66,53958.0,596.0,0,False,False,False,True,True,False,False,False
53,41142.0,649.4025223331581,0,False,False,False,True,False,True,False,False
29,55616.0,695.0,1,False,True,False,False,True,False,False,False
58,50527.0,726.0,1,False,False,False,True,False,True,False,False
36,42620.0,528.0,1,True,False,False,False,False,False,False,True
29,29050.0,631.0,0,False,True,False,False,False,False,False,True
26,71578.0,665.0,0,True,False,False,False,False,False,True,False
24,53147.0,660.0,1,False,False,False,True,False,False,True,False
45,82606.0,744.0,1,False,True,False,False,True,False,False,False
31,64104.0,549.0,1,True,False,False,False,False,False,False,True
48,58269.0,520.0,1,False,False,False,True,False,False,False,True
69,43471.0,753.0,0,False,False,False,True,False,False,True,False
36,33569.0,687.0,1,False,False,True,False,False,True,False,False
64,46734.0,621.0,1,False,False,False,True,True,False,False,False
33,33135.0,658.0,1,True,False,False,False,True,False,False,False
22,59752.0,662.0,1,False,True,False,False,False,False,True,False
52,74489.0,620.0,1,False,False,True,False,False,False,False,True
29,46086.0,657.0,1,False,False,False,True,False,False,True,False
42,64167.0,667.0,1,False,False,False,True,False,False,True,False
69,39661.0,649.4025223331581,1,False,False,False,True,False,False,True,False
38,45462.0,698.0,1,True,False,False,False,False,False,True,False
53,37775.0,736.0,0,False,False,True,False,False,True,False,False
40,18003.0,582.0,1,True,False,False,False,False,True,False,False
33,50737.802307288934,632.0,1,False,False,True,False,False,False,False,True
56,51926.0,662.0,0,False,True,False,False,False,False,True,False
62,65987.0,553.0,1,True,False,False,False,False,True,False,False
59,61931.0,709.0,0,True,False,False,False,False,False,False,True
56,62134.0,682.0,0,False,True,False,False,False,False,True,False
31,35389.0,631.0,0,False,False,True,False,True,False,False,False
48,56892.0,640.0,1,False,False,False,True,False,True,False,False
22,73738.0,649.4025223331581,1,False,True,False,False,False,False,False,True
52,55698.0,649.4025223331581,1,False,False,False,True,True,False,False,False
40,77428.0,714.0,1,False,False,False,True,False,False,True,False
46,80284.0,637.0,1,False,True,False,False,False,False,True,False
60,45972.0,687.0,0,False,False,True,False,False,False,True,False
28,39545.0,654.0,0,False,False,False,True,False,True,False,False
35,38578.0,761.0,1,False,True,False,False,False,False,False,True
64,27257.0,605.0,1,True,False,False,False,True,False,False,False
29,42223.0,621.0,1,True,False,False,False,False,False,False,True
26,68114.0,574.0,1,True,False,False,False,False,True,False,False
27,50737.802307288934,595.0,1,False,True,False,False,False,False,False,True
61,34438.0,685.0,0,False,False,True,False,False,True,False,False
34,48093.0,730.0,1,False,False,False,True,False,False,True,False
55,36842.0,691.0,1,True,False,False,False,True,False,False,False
24,42090.0,649.0,1,True,False,False,False,False,False,True,False
63,42315.0,605.0,0,False,False,False,True,False,False,False,True
30,46136.0,694.0,1,True,False,False,False,False,False,True,False
57,39058.0,602.0,1,False,False,False,True,True,False,False,False
59,37831.0,582.0,0,True,False,False,False,False,False,True,False
26,64014.0,634.0,1,False,False,False,True,True,False,False,False
67,65744.0,548.0,0,True,False,False,False,True,False,False,False
44,29291.0,580.0,1,False,False,False,True,False,False,True,False
22,65950.0,571.0,1,False,False,False,True,False,False,False,True
46,31567.0,590.0,0,True,False,False,False,False,True,False,False
54,53191.0,653.0,0,True,False,False,False,False,True,False,False
55,26514.0,656.0,0,False,False,True,False,False,False,True,False
36,69466.0,638.0,0,False,False,False,True,False,False,False,True
25,88155.0,549.0,0,False,True,False,False,False,False,False,True
65,52742.0,692.0,1,False,False,False,True,False,True,False,False
62,48588.0,627.0,0,False,False,False,True,False,False,True,False
18,45167.0,649.4025223331581,1,False,True,False,False,False,False,False,True
39,61726.0,617.0,0,False,False,False,True,False,True,False,False
69,58515.0,699.0,1,False,True,False,False,False,False,False,True
34,65052.0,714.0,1,False,True,False,False,False,False,True,False
24,40581.0,626.0,1,False,False,False,True,False,False,True,False
42,55101.0,694.0,1,False,False,False,True,False,False,True,False
62,41862.0,583.0,0,True,False,False,False,False,False,False,True
21,34134.0,663.0,1,True,False,False,False,True,False,False,False
53,49384.0,711.0,1,False,False,True,False,False,False,False,True
23,36162.0,675.0,1,False,False,True,False,True,False,False,False
48,67605.0,770.0,1,False,False,False,True,False,False,True,False
36,37071.0,678.0,1,False,True,False,False,False,True,False,False
61,55453.0,631.0,1,False,False,True,False,True,False,False,False
44,54155.0,731.0,1,False,False,True,False,False,False,True,False
27,42140.0,569.0,1,False,True,False,False,True,False,False,False
43,31141.0,610.0,0,False,False,False,True,False,True,False,False
36,57256.0,598.0,0,False,True,False,False,False,False,True,False
56,46468.0,682.0,1,False,False,False,True,True,False,False,False
20,54289.0,678.0,1,False,False,True,False,False,True,False,False
62,43567.0,678.0,0,True,False,False,False,False,True,False,False
30,30080.0,568.0,0,False,False,True,False,False,False,True,False
67,66247.0,649.4025223331581,1,False,False,True,False,False,False,False,True
45,61051.0,642.0,1,True,False,False,False,False,False,False,True
37,41495.0,558.0,0,True,False,False,False,False,False,True,False
45,51046.0,649.4025223331581,1,False,False,True,False,False,True,False,False
25,65630.0,717.0,1,False,False,False,True,False,False,True,False
58,43144.0,572.0,1,False,True,False,False,True,False,False,False
56,45471.0,649.4025223331581,1,False,True,False,False,False,False,False,True
18,53654.0,704.0,1,False,False,True,False,True,False,False,False
20,43113.0,649.4025223331581,0,True,False,False,False,False,False,True,False
30,62856.0,617.0,1,False,True,False,False,False,False,True,False
45,47466.0,691.0,0,False,False,True,False,False,True,False,False
66,38239.0,610.0,1,True,False,False,False,False,True,False,False
42,59129.0,613.0,0,False,False,False,True,False,True,False,False
50,32868.0,649.4025223331581,1,False,False,True,False,True,False,False,False
55,80223.0,543.0,0,False,False,False,True,False,True,False,False
23,73737.0,649.4025223331581,1,False,True,False,False,False,False,True,False
61,57702.0,634.0,0,False,True,False,False,False,True,False,False
62,56439.0,673.0,1,True,False,False,False,False,False,False,True
49,55736.0,609.0,1,False,False,True,False,False,True,False,False
62,42663.0,640.0,1,False,False,False,True,True,False,False,False
64,54459.0,569.0,1,True,False,False,False,False,False,False,True
38,36153.0,696.0,0,False,True,False,False,False,False,False,True
33,57557.0,661.0,1,False,True,False,False,False,False,False,True
38,63017.0,665.0,1,False,False,True,False,True,False,False,False
28,44328.0,674.0,1,False,False,False,True,False,False,True,False
54,41073.0,653.0,1,False,False,True,False,False,True,False,False
53,31812.0,625.0,1,False,False,False,True,False,False,False,True
52,71869.0,706.0,1,False,False,False,True,False,False,False,True
36,42265.0,657.0,1,False,False,True,False,False,False,False,True
37,47018.0,641.0,1,True,False,False,False,False,False,True,False
35,54502.0,649.4025223331581,1,False,False,True,False,False,False,True,False
64,54233.0,648.0,1,False,False,True,False,True,False,False,False
58,61198.0,641.0,0,False,True,False,False,False,False,True,False
66,44310.0,649.4025223331581,0,False,True,False,False,False,True,False,False
31,32919.0,603.0,0,False,False,True,False,True,False,False,False
32,30295.0,606.0,0,False,False,True,False,True,False,False,False
48,41311.0,677.0,1,False,True,False,False,False,True,False,False
18,35722.0,642.0,1,False,False,False,True,False,True,False,False
20,45445.0,698.0,0,False,False,True,False,False,True,False,False
33,69613.0,670.0,1,True,False,False,False,True,False,False,False
40,44340.0,622.0,1,True,False,False,False,True,False,False,False
28,44335.0,678.0,1,True,False,False,False,True,False,False,False
29,49754.0,709.0,1,False,False,True,False,False,True,False,False
27,43915.0,672.0,1,False,False,False,True,False,True,False,False
49,48989.0,649.4025223331581,1,False,False,False,True,False,False,False,True
33,58113.0,641.0,0,False,True,False,False,False,False,True,False
25,63271.0,699.0,0,False,False,True,False,False,False,False,True
55,65048.0,620.0,0,False,False,False,True,False,True,False,False
29,80852.0,666.0,0,False,False,True,False,True,False,False,False
41,58540.0,778.0,1,False,True,False,False,False,True,False,False
45,50737.802307288934,649.4025223331581,1,False,True,False,False,False,False,True,False
25,38352.0,649.4025223331581,1,False,True,False,False,False,False,False,True
45,81369.0,628.0,1,True,False,False,False,False,False,False,True
53,50737.802307288934,646.0,0,False,False,True,False,True,False,False,False
43,50737.802307288934,649.4025223331581,1,False,True,False,False,False,False,False,True
25,48201.0,657.0,1,False,False,True,False,False,False,False,True
67,46720.0,617.0,0,True,False,False,False,False,True,False,False
45,51287.0,617.0,0,True,False,False,False,False,False,False,True
45,41299.0,657.0,1,False,True,False,False,False,False,False,True
54,62449.0,652.0,1,False,True,False,False,False,False,False,True
58,41707.0,672.0,1,False,False,False,True,True,False,False,False
53,59834.0,695.0,1,False,False,True,False,True,False,False,False
44,72915.0,649.4025223331581,1,False,True,False,False,False,True,False,False
34,44643.0,576.0,0,False,False,False,True,False,False,False,True
26,61915.0,684.0,0,False,False,True,False,True,False,False,False
50,58387.0,654.0,1,False,True,False,False,True,False,False,False
37,83793.0,557.0,1,False,False,False,True,False,True,False,False
30,42427.0,712.0,1,False,False,False,True,False,False,True,False
45,61926.0,671.0,1,False,False,True,False,False,False,False,True
65,25609.0,689.0,1,False,False,False,True,True,False,False,False
46,42562.0,565.0,1,False,False,True,False,False,True,False,False
30,55300.0,638.0,1,False,False,True,False,False,True,False,False
63,70897.0,596.0,1,False,False,True,False,False,True,False,False
52,31610.0,758.0,0,True,False,False,False,True,False,False,False
23,61791.0,707.0,1,False,False,False,True,False,False,False,True
35,49051.0,615.0,1,False,False,True,False,False,False,True,False
68,50737.802307288934,573.0,1,False,True,False,False,False,False,False,True
22,52723.0,659.0,0,True,False,False,False,False,True,False,False
64,75637.0,704.0,1,True,False,False,False,False,True,False,False
42,33193.0,563.0,1,False,False,False,True,False,False,True,False
19,48350.0,603.0,1,False,False,True,False,False,False,False,True
27,35200.0,594.0,1,False,False,False,True,False,True,False,False
47,42971.0,693.0,0,True,False,False,False,False,True,False,False
67,71482.0,631.0,1,False,False,True,False,False,False,False,True
62,45927.0,633.0,1,False,True,False,False,False,True,False,False
22,71023.0,658.0,1,False,False,True,False,False,False,False,True
50,66635.0,606.0,0,True,False,False,False,False,True,False,False
18,44558.0,577.0,0,False,True,False,False,False,False,False,True
35,42461.0,718.0,1,False,False,True,False,False,False,True,False
49,36560.0,723.0,1,False,True,False,False,False,True,False,False
64,36036.0,658.0,1,False,False,True,False,False,False,True,False
66,55298.0,649.4025223331581,0,True,False,False,False,False,True,False,False
28,49703.0,649.4025223331581,1,False,True,False,False,False,True,False,False
38,40645.0,657.0,1,False,False,False,True,True,False,False,False
43,26768.0,629.0,0,True,False,False,False,False,False,False,True
42,51592.0,651.0,1,False,False,False,True,False,False,True,False
39,42956.0,719.0,1,False,True,False,False,False,False,True,False
44,47070.0,652.0,1,False,False,False,True,False,False,True,False
66,54569.0,616.0,0,False,False,True,False,False,False,False,True
30,12472.0,657.0,1,False,True,False,False,True,False,False,False
50,27000.0,682.0,0,False,False,True,False,False,False,True,False
51,84446.0,676.0,0,False,False,False,True,False,False,False,True
58,42400.0,677.0,0,False,False,True,False,False,True,False,False
52,12238.0,608.0,1,False,True,False,False,False,False,True,False
18,28250.0,688.0,0,False,False,True,False,False,False,True,False
38,87267.0,649.4025223331581,1,False,False,False,True,True,False,False,False
65,39455.0,614.0,0,False,False,False,True,False,False,True,False
23,67385.0,688.0,0,False,False,False,True,False,False,True,False
45,51816.0,627.0,1,False,True,False,False,False,True,False,False
34,42725.0,571.0,0,False,False,False,True,False,False,False,True
22,61631.0,599.0,1,False,True,False,False,False,False,False,True
48,14234.0,640.0,0,False,False,True,False,True,False,False,False
22,28383.0,678.0,0,False,False,False,True,False,True,False,False
55,42614.0,606.0,0,False,False,True,False,False,False,False,True
20,29856.0,637.0,1,True,False,False,False,False,True,False,False
40,41288.0,589.0,0,False,False,True,False,False,False,False,True
54,62805.0,699.0,1,True,False,False,False,False,True,False,False
54,51982.0,735.0,1,False,False,True,False,True,False,False,False
27,69959.0,730.0,1,False,True,False,False,False,False,True,False
27,52930.0,698.0,1,False,False,True,False,True,False,False,False
36,64886.0,693.0,1,False,True,False,False,False,False,False,True
34,49038.0,546.0,1,False,True,False,False,True,False,False,False
38,41145.0,658.0,0,False,False,False,True,False,False,True,False
31,72208.0,625.0,0,False,True,False,False,True,False,False,False
26,39359.0,694.0,0,True,False,False,False,False,False,False,True
63,55157.0,523.0,0,False,False,False,True,False,False,False,True
18,61533.0,659.0,0,False,False,False,True,True,False,False,False
68,62622.0,649.4025223331581,1,False,False,True,False,False,False,True,False
62,32518.0,705.0,1,False,True,False,False,True,False,False,False
30,65779.0,727.0,1,False,True,False,False,False,False,True,False
21,35315.0,603.0,0,True,False,False,False,False,True,False,False
18,62160.0,605.0,0,False,False,True,False,False,False,True,False
66,58027.0,661.0,1,False,False,True,False,False,True,False,False
57,62279.0,736.0,1,False,False,True,False,True,False,False,False
49,31924.0,653.0,1,False,False,False,True,False,False,True,False
51,58818.0,586.0,1,False,False,False,True,False,True,False,False
45,66283.0,619.0,1,True,False,False,False,False,True,False,False
48,52900.0,660.0,1,True,False,False,False,False,True,False,False
25,37720.0,662.0,0,False,False,False,True,False,False,False,True
56,63796.0,614.0,1,False,False,True,False,True,False,False,False
43,51708.0,618.0,1,True,False,False,False,False,True,False,False
51,24883.0,649.4025223331581,0,False,False,True,False,False,False,True,False
20,36557.0,707.0,1,False,False,True,False,False,True,False,False
67,42105.0,608.0,1,False,True,False,False,False,False,False,True
29,72587.0,626.0,1,False,False,True,False,True,False,False,False
18,69952.0,625.0,0,False,False,True,False,False,False,False,True
61,69904.0,569.0,1,False,False,False,True,False,False,False,True
22,53485.0,606.0,1,False,False,False,True,False,False,False,True
47,63703.0,711.0,1,False,False,True,False,False,False,True,False
47,32888.0,589.0,0,False,False,False,True,True,False,False,False
34,50102.0,601.0,1,False,False,True,False,True,False,False,False
65,56774.0,583.0,1,False,False,True,False,False,False,True,False
64,33876.0,645.0,0,False,False,False,True,True,False,False,False
40,53148.0,744.0,0,False,False,True,False,False,False,False,True
32,75299.0,643.0,1,False,False,True,False,True,False,False,False
54,58381.0,653.0,1,False,False,True,False,False,False,True,False
38,63763.0,649.4025223331581,0,True,False,False,False,False,False,False,True
31,13213.0,646.0,1,False,False,True,False,False,False,True,False
19,73369.0,711.0,1,True,False,False,False,False,True,False,False
28,47208.0,649.4025223331581,0,True,False,False,False,False,False,False,True
68,38469.0,756.0,1,False,False,True,False,False,False,False,True
56,47380.0,712.0,0,False,False,True,False,True,False,False,False
55,27724.0,645.0,1,True,False,False,False,False,False,False,True
51,65719.0,644.0,1,True,False,False,False,False,False,True,False
55,44969.0,731.0,1,False,False,True,False,True,False,False,False
67,38920.0,656.0,0,False,False,True,False,False,True,False,False
51,47479.0,720.0,0,False,False,False,True,False,False,True,False
35,50737.802307288934,750.0,1,True,False,False,False,False,True,False,False
47,51971.0,639.0,1,True,False,False,False,False,True,False,False
32,28854.0,667.0,1,False,False,False,True,False,True,False,False
44,56974.0,699.0,1,True,False,False,False,False,False,False,True
68,36065.0,688.0,1,False,False,True,False,False,False,True,False
51,17658.0,688.0,0,True,False,False,False,False,False,True,False
69,72440.0,583.0,0,False,False,False,True,False,False,False,True
55,56858.0,607.0,0,False,True,False,False,True,False,False,False
50,48825.0,625.0,1,False,False,True,False,False,True,False,False
41,44815.0,710.0,0,False,False,False,True,False,False,True,False
32,70956.0,588.0,0,False,False,False,True,False,False,False,True
59,56731.0,688.0,0,False,False,False,True,True,False,False,False
68,34555.0,707.0,1,True,False,False,False,True,False,False,False
34,47683.0,603.0,0,False,False,True,False,False,True,False,False
22,56458.0,653.0,0,False,False,False,True,True,False,False,False
46,14757.0,664.0,1,False,False,True,False,False,False,True,False
21,55017.0,662.0,0,False,False,True,False,False,False,True,False
27,50737.802307288934,664.0,1,False,False,True,False,False,False,True,False
34,69895.0,636.0,1,False,True,False,False,True,False,False,False
27,68331.0,656.0,0,False,False,False,True,False,False,True,False
34,51667.0,701.0,0,False,True,False,False,False,False,False,True
37,72719.0,591.0,1,False,False,False,True,False,False,True,False
41,80535.0,727.0,0,True,False,False,False,False,False,True,False
22,50419.0,699.0,0,True,False,False,False,True,False,False,False
51,56272.0,601.0,1,True,False,False,False,False,False,True,False
23,23490.0,669.0,1,False,False,False,True,False,True,False,False
19,28235.0,695.0,1,False,False,True,False,False,False,False,True
30,37427.0,588.0,1,False,False,True,False,True,False,False,False
60,43345.0,652.0,1,False,True,False,False,False,False,False,True
60,33558.0,646.0,0,False,True,False,False,False,True,False,False
65,49460.0,617.0,1,True,False,False,False,True,False,False,False
28,43794.0,654.0,1,False,True,False,False,True,False,False,False
68,50737.802307288934,619.0,0,False,False,False,True,False,False,True,False
64,42878.0,718.0,1,False,False,False,True,False,False,False,True
40,15699.0,618.0,0,False,True,False,False,False,True,False,False
33,50737.802307288934,689.0,0,False,True,False,False,False,True,False,False
48,49787.0,567.0,1,False,True,False,False,True,False,False,False
28,37069.0,641.0,1,False,True,False,False,False,False,True,False
33,51424.0,650.0,0,True,False,False,False,True,False,False,False
25,33871.0,640.0,0,True,False,False,False,True,False,False,False
21,54947.0,630.0,1,False,True,False,False,True,False,False,False
57,89493.0,616.0,1,False,False,False,True,True,False,False,False
21,22915.0,687.0,1,True,False,False,False,False,True,False,False
42,42256.0,699.0,1,False,False,False,True,False,True,False,False
20,39852.0,645.0,0,False,False,True,False,True,False,False,False
49,43501.0,595.0,0,False,False,False,True,True,False,False,False
20,65298.0,739.0,1,False,True,False,False,False,False,True,False
44,58142.0,606.0,1,False,False,True,False,True,False,False,False
46,62731.0,577.0,0,True,False,False,False,False,True,False,False
49,50457.0,549.0,0,True,False,False,False,False,False,False,True
67,30168.0,654.0,1,False,False,True,False,False,True,False,False
68,33279.0,639.0,1,False,False,False,True,False,False,True,False
36,61193.0,701.0,1,True,False,False,False,False,True,False,False
38,52562.0,680.0,0,False,True,False,False,False,False,False,True
22,68903.0,664.0,1,False,False,True,False,True,False,False,False
35,54398.0,636.0,1,False,True,False,False,False,False,False,True
45,32254.0,705.0,1,False,False,True,False,True,False,False,False
59,42171.0,743.0,1,True,False,False,False,True,False,False,False
39,58472.0,700.0,1,False,False,False,True,False,True,False,False
38,60654.0,626.0,1,False,False,True,False,False,True,False,False
23,62826.0,689.0,1,False,False,True,False,False,True,False,False
18,34272.0,629.0,1,False,True,False,False,False,False,True,False
22,50737.802307288934,594.0,1,True,False,False,False,False,True,False,False
58,47152.0,605.0,1,False,True,False,False,False,False,True,False
29,71601.0,632.0,1,True,False,False,False,False,True,False,False
43,39591.0,655.0,1,False,True,False,False,True,False,False,False
63,56824.0,753.0,1,False,False,True,False,False,False,True,False
51,56825.0,605.0,1,False,True,False,False,False,False,False,True
66,61411.0,716.0,1,False,False,False,True,False,False,True,False
31,74966.0,634.0,1,True,False,False,False,False,False,True,False
43,73428.0,549.0,1,True,False,False,False,False,False,False,True
62,41080.0,624.0,1,False,False,True,False,False,False,True,False
44,18531.0,649.4025223331581,0,True,False,False,False,True,False,False,False
26,39822.0,667.0,1,False,False,False,True,False,True,False,False
43,51135.0,670.0,0,False,True,False,False,False,False,False,True
